class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,134358,316,308,0,0,0,0,82,526102,5674942,1743216,61956,78,0,0,2777192,0,70,0,457298,656856,6579684,6288190,2236108,544034,0,0,0,0,104,628,0,0,0,0,0,0,212362,4846664,2947350,0,6892,13760,29650,60368,109604,1102708,6374490,263134,45770,0,3641942,1465728,963750,554446,386040,267406,194674,185398,103596,243396,9274528,760,2158,49780,12,2777192,77934,1232298,997344,325100,341020,281760,171780,134358.75,9274528,9274528,9203320,41688,536,71948,792900,8009538,1209600,163230,8,120,0,6317005.44,0.0,1685944.32,680,2382,0,10336,695394,1315034,2877518,2102512,541794,417386,44812,1590,18,32,9274528,7672,994,684034,606776,237930,4919390,1514978,34474,128,0,568,1386,6390358,4559674,0,26,0,0,6418406,12238,222,0,0,0,0,0,0,0,0,45276,17046,4638,6163068,1017966,105056,17928,62120,6660,8983618,2456,0,0,14358760,2375.2,2284,1712732,605460,373262,201402,354650,483326,1709768,2535454,30218,104,0,0
neg,1180,16,16,0,0,0,0,0,2700,46686,88484,25918,9494,0,0,66972,1926,0,0,8066,17750,145740,126062,53208,17348,0,0,0,0,18,24,0,0,0,0,0,0,122608,40622,10052,0,1126,34,20,428,722,568,157330,12006,1048,0,133050,21234,8034,4116,2276,2292,1326,586,314,54,207134,48,36,448,0,66972,1238,11674,40024,,,,51760,1180.92,207134,207134,202878,478,0,19912,205920,173560,1209600,2002,14,32,0,60404.16,82006.08,29792.64,14,94,0,1924,16938,36002,41048,43638,24630,8324,776,2,8,14,207134,1662,92,32560,31442,13356,18410,69982,5664,114,0,36,22,63204,44234,0,0,0,0,63896,348,36,0,0,0,0,0,0,2840,88406,1398,84,64,0,0,696,146,32300,3234,0,0,0,0,180950,389.78,310,114094,10352,1592,624,1758,2706,37378,4644,134,0,0,0
neg,946,18,10,0,0,0,0,0,0,43652,16354,7598,0,0,0,29056,0,0,0,496,836,64064,55214,18722,3724,0,0,0,0,12,42,0,0,0,0,0,0,0,3530,64074,0,1536,280,588,1172,4920,41100,18008,0,0,0,29662,24360,6892,3192,1756,682,610,238,80,132,83374,4,14,16,0,29056,764,8450,10014,,,,18180,945.42,83374,83374,81520,281,0,7928,82780,67716,1209600,1136,0,6,0,46564.8,10120.32,9885.12,14,60,0,0,4044,15816,40336,7090,280,38,0,0,10,24,83374,1302,56,708,3188,4724,40826,15750,1020,30,0,24,116,46484,30,0,0,0,0,47442,154,76,0,18748,0,0,0,0,0,0,642,234,50,0,0,852,216,1820,184,0,0,0,0,0,187.3,120,21468,6212,2718,1134,3306,6300,6200,20208,58,0,0,0
neg,90734,2518,,0,0,0,0,0,361856,3016808,4694056,1628982,109562,1304,0,4046974,0,0,0,127510,170708,9467132,8764958,1237508,669740,30,0,0,0,0,0,0,0,0,0,0,0,0,331864,9480704,0,14708,1960,2014,4346,36178,9012276,467756,273330,0,0,4914216,2160940,1055904,609576,370820,229832,158942,126514,71212,114612,10834906,234,1082,342,0,4046974,158770,483124,751276,135680,136860,132820,129780,90734.54,10834906,10834906,10755464,34719,56554,105898,1130060,9835984,1209600,0,,,,7073099.52,651601.92,2098987.2,12,1176,0,14646,469462,1387800,3042816,2759408,1250008,516574,301720,70134,,16,10834906,19108,2698,1959144,913208,822118,4347790,1685652,62816,34,0,,,,,,,,,,20472,768,0,0,53580,679814,0,0,0,0,70094,22496,4248,0,0,542370,74952,25456380,2654918,0,0,0,0,29708280,,5928,2862990,2818938,1869138,525978,668142,320566,212400,531122,3294,0,0,0
neg,31132,2130706432,318,0,0,0,0,0,108846,1160290,417292,5374,0,0,0,121818,0,0,0,85460,138472,1405926,1339134,366612,112650,0,0,0,0,390,630,0,0,0,0,0,0,9182,953168,729452,0,1612,658,1240,2706,2552,1458372,170246,54416,0,0,586112,410624,208626,156788,84656,62622,46434,36640,26314,72986,1858436,1414,2520,1452,0,121818,15908,181210,184442,244180,,,119020,31131.46,1858436,1858436,1844562,9102,0,62906,644120,1695276,1209600,50826,2,52,0,1544843.52,0.0,120893.76,174,418,0,21238,992210,613208,56890,4688,2434,950,184,0,0,386,1858436,3332,398,134302,52256,87312,1281772,121284,11058,88,0,352,1004,1556208,668632,0,4,0,0,1557460,1256,208,0,0,0,0,0,0,0,0,19278,6086,2066,3701436,509636,62960,8374,7253860,727554,1735284,11070,0,4,30131540,11.72,986,157060,191998,169390,56596,124974,192286,165772,617686,16040,0,0,0
neg,2318,2130706432,114,0,0,0,0,0,0,88,98548,41716,0,0,0,63224,0,0,0,0,0,150556,138982,17318,8168,0,0,0,0,180,46,0,0,0,0,0,5288,101718,10644,22702,0,258,50,156,84,722,139046,36,0,0,0,39940,70672,18748,7762,2422,520,222,66,0,0,167920,2,16,368,0,63224,1448,10172,7122,,,,17040,2317.74,167920,167920,169302,519,30,16580,167600,140352,1209600,3064,2,0,0,126470.4,0.0,13751.04,2,40,0,0,0,56338,80138,3180,542,144,10,0,0,8,167920,238,38,492,7622,1308,45014,83262,2308,70,0,184,240,127124,55840,0,0,0,6,127442,94,52,0,0,0,0,0,0,0,0,800,1032,420,0,0,3004,646,621400,62430,63056,490,0,0,1317710,210.88,88,14722,12950,20192,12656,26498,50780,2186,324,44,0,0,0
neg,17288,8082,,0,0,0,0,0,0,4758,903858,1331488,86956,8,0,1040652,15646,0,0,0,0,1673244,896672,999606,667142,0,0,106092,0,0,0,0,0,0,0,0,40508,1746816,539740,4,0,3384,1502,1932,106516,1720860,492814,60,0,0,0,1096724,479710,187440,127742,107782,92228,94204,140408,830,0,2673772,382,428,1268,0,1040652,51312,437824,557372,467600,418020,,104380,17288.88,2673772,2673772,2645434,12796,194972,16566,245200,2327068,1209600,0,,,,1904988.48,0,418029.12,0,0,0,0,0,6160,613806,1369990,299214,31880,5720,298,,1668,2673772,6544,986,107240,280720,134124,1100924,678332,17958,238,2,,,,,,,,,,2940,690,0,0,0,0,0,0,0,0,38050,2842,802,0,0,72994,15602,7274300,923962,616838,26964,0,0,16273040,1974.14,2110,431666,1354124,461284,60172,17612,2000,106,56,48,0,0,0
neg,6,2,2,0,0,0,0,0,0,54,3480,3138,0,0,0,2126,0,0,0,0,0,5552,3704,14184,326,0,0,0,0,6,10,0,0,0,0,0,0,0,1320,5352,0,62,16,34,64,1022,5474,0,0,0,0,5760,162,226,48,44,194,238,0,0,0,19752,0,4,0,0,2126,164,12294,1880,,,,14040,6.63,19752,19752,20622,19,402,1866,19600,6672,1209600,252,0,10,0,1690.56,0.0,4061.76,0,12,0,0,0,3148,2014,1188,322,0,0,0,0,6,19752,962,16,20,26,30,1902,3276,358,82,0,0,6,1714,58,0,0,0,0,2150,54,60,0,0,0,0,0,0,0,0,138,0,0,0,92,20,8,220,390,0,6,0,0,0,51.58,44,5184,1352,42,16,78,0,0,0,0,0,0,0
neg,6254,2130706436,1180,0,0,0,0,0,0,1782,66682,784686,1678286,8958,0,1010922,0,0,0,0,0,2339972,1983894,468236,317264,0,0,0,0,2882,812,0,0,0,0,0,1382,120862,2416190,1960,0,3560,852,1268,3826,209582,2320516,786,4,0,0,1784162,526632,112360,49416,23530,15138,17396,11760,0,0,2808424,66,78,1096,18,1010922,45214,103536,364342,182320,209540,,73400,6253.16,2808424,2808424,2814620,5751,1256,36706,385400,2540394,1209600,126602,4,200,0,1105442.88,56958.72,1373496.96,0,548,0,0,0,25376,175186,872182,1434198,30720,2724,8,11936,12098,2808424,4910,344,222414,1084720,135562,441498,599840,50302,804,0,1600,2264,877228,72088,0,2406,0,22,1200766,9478,242,0,0,1190,57474,0,0,0,0,24988,82,100,0,0,49288,12608,5087180,582504,1368244,8398,0,0,5253340,878.36,920,1492934,910360,131432,3526,1436,454,212,28,12,0,0,0
neg,878,0,,0,0,0,0,0,0,112,1110,43732,11422,0,0,25404,0,0,0,0,0,56264,52552,13098,1568,0,0,0,0,0,0,0,0,0,0,0,0,46250,9044,1082,0,1308,96,136,292,9716,44728,100,0,0,0,29056,19626,5418,1106,402,260,448,60,0,0,69392,72,346,146,26,25404,524,9430,3636,,,,12800,877.47,69392,69392,73836,215,1030,6776,69100,56376,1209600,0,,,,46129.92,0.0,9066.24,,,0,0,0,1094,14214,38986,1324,622,136,0,,0,69392,1192,14,2144,2382,1574,38364,9838,860,8,0,,,,,,,,,,90,24,0,0,0,0,0,0,0,0,292,86,12,0,0,798,174,138920,14822,0,172,0,0,0,,,10750,6334,2080,1114,3912,31968,214,4,0,0,0,0
neg,4216,86,62,246,368,0,0,216,55484,22560,118056,76054,140,0,0,102466,0,0,0,24434,35208,214150,201254,137382,20196,2,0,0,0,220,282,0,0,0,0,0,0,0,7384,265126,0,9268,3626,3320,5884,6870,87294,138304,9840,8104,0,134878,94534,19578,10816,4814,2654,1490,2464,926,356,376128,198,98,244,2,102466,2986,93158,42592,,,,135360,4215.33,376128,376128,376208,1373,0,36586,374440,272786,1209600,5686,0,46,0,212760.0,0.0,57727.68,122,240,0,34994,40676,76498,104122,15506,546,150,18,0,46,222,376128,4820,66,10058,11242,43052,199610,3624,38,0,0,94,442,213172,121894,0,0,0,0,216956,398,406,0,0,0,0,0,0,0,0,2438,506,96,63728,29070,4164,790,820,78,0,204,0,0,3215370,772.04,354,63666,32778,10524,6164,11916,47898,23098,76222,244,0,0,0
neg,30,28,22,0,0,0,0,0,7574,10096,2676,998,0,0,0,5620,0,50,0,4650,7670,17872,19712,10690,300,4,0,0,0,96,112,0,0,0,0,0,0,0,2298,19046,0,1126,8,0,8,12,1882,7682,10620,6,0,18550,1076,334,374,148,122,102,498,32,108,33244,0,8,0,0,5620,218,6830,3846,,,,10440,30.34,33244,33244,33768,45,0,3208,32980,21392,1209600,714,0,10,0,5108.16,0.0,15222.72,0,16,0,2832,14418,2644,400,444,606,0,0,0,4,34,33244,1138,20,16,2808,3830,4806,7564,1132,30,0,38,128,4174,148,0,0,0,0,5370,72,96,0,0,0,0,0,0,0,0,316,0,0,176,52,258,64,240,24,12074,8,0,0,0,136.32,60,16566,4034,332,94,120,66,42,90,0,0,0,0
neg,61220,0,,0,0,0,0,0,0,92622,1894098,1832818,283782,10734,354,1796308,0,0,0,596,1184,3516708,2921026,831886,521108,0,0,0,0,0,0,0,0,0,0,0,30176,2647826,842426,593980,0,2178,562,924,10200,1768654,2316666,15222,2,0,0,1426482,1154938,384578,242478,172582,164634,460608,108108,0,0,4349776,456,1384,588,0,1796308,55720,427436,400928,221500,213200,245680,144240,61219.64,4349776,4349776,4335946,23711,133112,66460,712860,4114408,1209600,0,,,,3485662.08,0.0,624902.4,0,0,0,0,6488,776794,1873246,1298046,141836,14452,3476,70,,0,4349776,5342,708,154830,344050,223832,2554610,803118,27746,172,0,,,,,,,,,,2656,104,0,0,0,0,0,0,0,0,30268,0,0,0,0,0,0,0,0,0,0,0,0,2782100,1488.44,1586,658560,745162,434298,211448,510014,632598,590426,206426,123478,1998,0,0
neg,39270,1120,1028,0,0,0,0,0,0,61300,1334048,1749912,378198,53754,608,1522528,0,0,0,2462,4994,3044390,2573150,618590,428188,0,0,0,0,7092,838,0,0,0,0,0,0,2774920,802900,0,0,1624,212,394,8396,1376422,2135176,55594,2,0,0,1575048,797826,246714,178694,137194,121578,216712,303880,174,0,3665972,1178,924,3752,10,1522528,46542,243422,373734,183720,197300,227100,5700,39270.86,3665972,3665972,3668794,20804,12116,120870,32280,3577820,1209600,149880,0,98,0,2626141.44,30134.4,919433.28,0,0,0,0,10930,398484,1251500,1556744,335140,21334,3648,40,1308,1384,3665972,4008,542,140088,724114,91942,1157262,1418448,41060,356,0,1392,2498,2473884,141024,0,76810,0,24,2640356,2646,194,0,0,500,32074,0,0,0,0,24626,51324,7604,0,0,178100,25180,478460,134562,0,0,0,0,0,1128.76,1124,984662,978390,393954,161346,282478,200748,165892,146312,257356,6682,0,0
neg,38050,2130706432,64,0,0,0,0,0,0,558,117236,1591424,780084,20286,0,1090810,0,0,0,0,0,2226704,1932898,669800,244874,0,0,0,0,156,62,0,0,0,0,0,14532,663726,468720,1362610,0,2582,1366,3338,12036,177338,2312758,170,0,0,0,782072,761422,349202,229828,144230,89996,83208,69630,0,0,2896952,16,58,90,8,1090810,30920,451928,216186,249480,292600,,123640,38050.32,2896952,2896952,2888140,13617,72064,44488,473320,2509588,1209600,63422,2,116,0,2208272.64,0.0,298932.48,20,418,0,0,0,9414,796064,1415056,275110,12386,1518,40,72,84,2896952,3832,424,86838,165476,119064,1791272,333646,8876,160,0,134,196,1358070,4272,0,28866,0,10,2243570,1928,238,0,0,0,0,0,0,0,0,18682,37458,15702,0,0,60720,8904,18508100,2234842,0,0,0,0,0,777.14,908,325154,418608,302234,190208,456786,417354,302924,93394,2926,0,0,0
neg,20,42,24,0,0,0,0,0,0,1890,9562,1848,0,0,0,5150,0,0,0,0,0,10344,3946,27466,2382,0,0,0,0,44,40,0,0,0,0,0,0,0,2,13298,0,1064,32,24,22,356,11802,0,0,0,0,11326,962,172,184,30,36,62,474,46,8,37844,2,0,28,0,5150,294,21122,6184,,,,27220,19.61,37844,37844,37906,37,220,3476,37500,13300,1209600,610,8,2,0,3274.56,0,8952.96,0,28,0,0,1524,9492,1602,682,0,0,0,0,12,18,37844,1062,20,60,1038,144,9938,1038,0,0,0,50,44,2594,70,0,10,0,0,4520,132,40,0,0,0,0,0,0,0,0,332,0,0,1856,808,152,38,3020,460,33048,46,0,0,0,66.34,76,10250,2460,532,44,14,0,0,0,0,0,0,0
neg,39088,2130706434,962,0,0,0,0,0,0,158,328400,1716326,385320,8910,0,1142316,0,0,0,0,0,2261500,1999604,440952,203560,0,0,0,0,372,1186,0,0,0,0,0,1404,742080,1455982,239648,0,2404,2116,4168,5892,121800,2302562,172,0,0,0,715316,742800,222340,219466,233958,172626,95666,36942,0,0,2703034,204,286,238,16,1142316,33340,276960,161392,168200,223240,,43960,39087.12,2703034,2703034,2694340,13936,2840,24696,277060,2439114,1209600,80572,2,48,0,2199314.88,0.0,237967.68,30,982,0,0,0,41352,1158672,1052006,172510,12188,2320,66,0,10,2703034,4038,538,59546,128074,116698,1669518,449744,10830,128,0,1166,2294,2165616,62818,0,1926,0,10,2233072,1856,494,0,0,0,0,0,0,0,0,19008,45138,11048,0,0,88674,11754,8046500,817008,0,0,0,0,346180,1237.96,1254,257004,485312,288092,136464,265802,284508,265338,206692,244636,5266,0,0
neg,6,8,,0,0,0,0,0,0,3680,1328,1090,0,0,0,1258,0,42,0,294,622,7320,5642,10628,108,0,0,0,0,10,18,0,0,0,0,0,0,0,1014,5084,0,1144,2,6,0,4,2388,2554,0,0,0,5066,98,88,230,42,46,384,50,36,58,18260,0,6,0,0,1258,114,9314,1304,,,,10460,6.45,18260,18260,18680,23,28,1710,18040,6124,1209600,0,,,,1079.04,0.0,3972.48,0,16,0,0,3570,786,780,384,578,0,0,0,,4,18260,1136,10,8,14,6,2072,2570,222,60,0,,,,,,,,,,24,60,0,0,0,6,0,0,0,0,142,0,0,80,76,4,6,2060,216,5888,8,0,0,0,128.0,48,4994,932,32,14,20,28,34,44,0,0,0,0
neg,16850,2130706432,38,0,0,0,0,0,0,310,271866,775856,103858,2618,0,533554,0,0,0,0,0,1087576,967976,156772,94202,0,0,0,0,108,18,0,0,0,0,0,62792,506858,138278,446580,0,902,658,980,1618,61938,1088108,304,0,0,0,311788,347870,117282,84318,63402,50810,60768,118180,90,0,1244588,154,344,322,2,533554,13048,84658,71456,150440,,,3640,16850.84,1244588,1244588,1257548,7439,1564,1976,31640,1154508,1209600,41604,4,44,0,1048678.08,0.0,104910.72,0,364,0,0,0,33594,578278,488732,47052,5842,998,12,0,48,1244588,1888,272,10350,72686,26176,640836,391202,10956,142,0,64,78,1004818,84122,0,21114,0,10,1056440,1018,194,0,0,0,0,0,0,0,0,8458,19350,6576,0,0,26500,3708,4137620,427434,0,0,0,0,744050,531.42,560,113578,244588,214936,106258,190998,183306,59686,21622,19266,270,0,0
neg,39256,176,148,0,0,0,0,0,0,134,406022,1687782,661798,30128,0,1173048,0,0,0,0,0,2495366,2198128,376568,258592,0,0,0,0,328,66,0,0,0,0,0,64018,940028,1517802,264016,0,1410,560,1638,552376,1885056,344776,48,0,0,0,967642,594328,234294,204058,224020,339826,221696,0,0,0,2872226,0,40,14,8,1173048,34562,220056,155852,144260,173040,,55600,39255.58,2872226,2872226,2890180,18309,7042,42946,448980,2785864,1209600,98700,0,74,0,2364802.56,0.0,419503.68,0,0,0,0,0,33708,601062,1415278,696632,32322,5830,1032,16,20,2872226,3142,394,100762,294104,137668,1817246,425592,6874,82,0,220,200,2345966,1890,0,3744,0,0,2386290,1554,130,0,0,0,0,0,0,0,0,16948,42712,7750,0,0,97680,17120,127700,28156,0,0,0,0,0,868.12,836,439078,580798,432554,195828,362512,250164,188950,127080,205066,3834,0,0
neg,92,30,28,0,0,0,0,0,0,144,9796,13820,0,0,0,9292,0,0,0,0,0,21900,17226,7728,1680,0,0,0,0,102,36,0,0,0,0,0,0,22802,0,958,0,1174,52,50,42,1840,20600,2,0,0,0,20210,2278,608,186,74,224,136,44,0,0,29662,12,8,2,0,9292,560,2196,5494,,,,7340,92.95,29662,29662,33572,46,740,2720,29320,23760,1209600,1452,0,20,0,12220.8,0.0,10478.4,0,22,0,0,0,7002,14934,1656,156,12,0,0,2,6,29662,1190,22,42,2244,1990,5848,10334,2076,14,0,58,172,9880,132,0,130,0,0,13574,106,44,0,0,0,0,0,0,0,0,334,20,4,0,0,842,184,12920,1294,0,0,0,0,0,131.12,84,12522,8398,1396,162,352,460,280,118,72,0,0,0
neg,31118,0,,0,0,0,0,0,0,108472,994898,1048296,59698,52,0,1008772,0,0,0,1378,2806,1866290,1513886,446446,308854,0,0,0,0,0,0,0,0,0,0,0,18550,430558,893764,868544,0,2400,210,312,29540,1229852,923278,25824,0,0,0,749824,579350,245506,173110,137032,162854,163116,624,0,0,2314640,0,194,474,0,1008772,32610,183756,261374,246000,,,195780,31118.32,2314640,2314640,2316388,12705,90662,107034,1099540,2211416,1209600,0,,,,1896461.76,0,312047.04,0,0,0,0,11698,312140,1042434,759214,74774,8174,2808,174,,0,2314640,4718,446,51118,171020,131034,1043764,775466,33570,280,0,,,,,,,,,,2078,228,0,0,0,0,0,0,0,0,18438,0,0,0,0,0,0,0,0,0,0,0,0,4475800,826.58,1024,330008,528124,266794,121808,271918,304260,163650,95058,129018,778,0,0
neg,40018,136,132,0,0,0,0,0,0,11428,1101760,1328514,174442,6620,0,1121294,0,0,0,0,0,2259314,1816776,569022,361918,0,0,0,0,294,90,0,0,0,0,0,428418,2104078,90230,38,0,2410,968,1694,174996,1754750,687904,42,0,0,0,777500,606174,203534,173750,152860,140178,222838,344420,1510,0,2829072,70,42,1540,16,1121294,34776,308428,259262,238300,250980,,73380,40017.15,2829072,2829072,2827264,20005,1706,35706,402200,2622764,1209600,72602,0,82,0,2216734.08,0,403147.2,0,0,0,0,82,160702,1226312,1076876,140036,15366,3238,152,0,4,2829072,4910,642,41656,189558,107824,1234912,1015166,28054,42,0,274,290,2181258,58312,0,2748,0,64,2248302,2536,176,0,0,0,0,0,0,0,0,22724,47196,7024,0,0,59946,10046,207800,34092,73200,2394,0,0,314030,1427,1426,420068,500082,313740,137268,278322,257504,194014,143964,344438,33364,0,0
neg,363282,1994,334,0,0,0,0,0,266302,5188924,11329952,3527266,392334,34798,414,9887842,4620,0,0,325864,442574,18439934,17061948,3972290,1263566,0,0,0,0,3976,1004,0,0,0,0,0,0,0,648666,20091324,0,20096,4400,4278,39418,228086,20229016,202608,12088,0,0,8238584,5804330,2220376,1404238,902118,702174,499922,448004,207888,312356,22741470,5672,12778,16082,6,9887842,236866,2124976,1838598,256800,312320,202060,166280,363281.86,22741470,22741470,22502092,100739,25006,69280,933120,20767504,1209600,460724,0,154,0,17877762.24,0.0,2872199.04,14,2512,66,6188,775758,2647716,6304920,4882818,3163808,2038646,885608,34462,886,1502,22741470,26728,4036,1436548,1694720,937712,15581528,1047370,11266,82,0,432,430,1782502,1159258,66,2558,0,0,1879734,23870,7794,0,0,0,0,0,0,0,0,120056,55790,18762,19172808,3748564,432620,82536,645520,114484,22303916,17154,0,0,102088110,,8086,3006772,2449266,1175312,419734,699884,2516802,4456742,5918234,97224,20,0,0
neg,1412,42,,0,0,0,0,24178,56240,8228,37464,41014,0,0,0,50420,0,0,0,44366,54612,180342,207750,49702,3024,2,0,0,0,56,36,0,0,0,0,0,0,0,68288,98836,0,2028,236,874,2224,3486,26150,57180,71106,3840,0,109312,19366,15500,9760,8418,4494,274,0,0,0,274530,4,42,6,0,50420,1392,33032,16224,,,,48660,1411.94,274530,274530,272350,448,0,26916,273300,167462,1209600,2332,,,,75492.48,0.0,90306.24,6,106,13828,19362,13922,11196,91886,16618,250,62,0,0,,30,274530,2010,96,110,16070,25682,70264,51016,1876,0,0,,,,,,,,,,192,90,0,0,0,0,0,0,0,0,1880,258,60,0,0,2328,390,0,0,0,0,0,0,411960,478.14,238,92578,11916,7956,3674,10700,11288,12276,16610,126,0,2,2
neg,1596,18,18,0,0,0,0,0,0,178,42306,61948,15646,5712,0,52010,0,0,0,0,0,112660,94778,30180,11632,0,0,0,0,32,28,0,0,0,0,0,0,76282,49506,2,0,280,96,74,160,16422,107424,1334,0,0,0,76486,38512,7420,1998,460,338,358,218,0,0,142916,12,0,2,0,52010,1330,12520,17336,,,,29460,1596.84,142916,142916,141790,351,0,13778,142260,125790,1209600,3522,2,18,0,92739.84,0.0,32876.16,0,0,0,0,0,8702,86272,15308,13458,1880,170,0,12,18,142916,406,56,5378,10226,9240,71416,26570,2484,14,0,22,86,95548,28510,0,0,0,14,95594,180,72,0,0,0,0,0,0,0,0,864,722,176,0,0,2924,602,550300,55108,0,0,0,0,559430,157.88,134,34792,18638,8494,5712,26988,28718,1280,258,636,274,0,0
neg,42740,1384,1020,0,0,0,0,0,0,0,0,18,0,0,0,1247486,0,0,0,64,262,2412624,2114938,426000,239558,0,0,0,0,448,1568,0,0,0,0,0,0,18,0,0,0,2,0,0,2,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2839160,0,20,136,40,1247486,32888,224580,198526,203280,140640,,75640,42739.91,2839160,2839160,1786,0,2192,37480,412000,18,1209600,76394,0,118,0,2341362.24,0.0,332957.76,0,0,0,0,0,0,18,0,0,0,0,0,122,126,2839160,8,0,0,2,0,0,8,0,0,0,1302,3482,2290314,32776,0,24698,0,62,2376778,1926,274,0,0,0,0,0,0,0,0,17986,38212,7146,0,0,73392,12772,230460,28216,0,0,0,0,41740060,1.56,2,18,0,0,0,0,0,0,0,0,0,0,0
neg,1546,0,,0,0,0,0,0,0,172,26332,78184,398,0,0,51216,0,0,0,0,0,101482,92112,18002,4834,0,0,0,0,0,0,0,0,0,0,0,0,36656,4426,64004,0,3592,70,98,98,1586,99638,4,0,0,0,52742,39514,7816,2836,1396,374,406,2,0,0,119554,0,30,146,0,51216,1118,8806,9136,1310700,1310700,1310700,17520,1545.22,119554,119554,124978,324,23128,11658,119040,105086,1209600,0,,,,84558.72,0.0,16836.48,,,0,0,0,1580,80224,22242,890,132,18,0,,0,119554,3600,34,1006,5664,3736,43912,43414,3718,2,0,,,,,,,,,,120,40,0,0,0,0,0,0,0,0,714,424,86,0,0,2198,390,236840,41728,0,0,0,0,545240,,,21230,12804,7052,4280,18256,38188,1792,510,938,36,0,0
neg,39826,302,280,0,0,0,0,0,0,21470,933482,1626858,194900,8786,0,1258436,0,0,0,0,0,2625144,2397570,279170,187470,0,0,0,0,572,168,0,0,0,0,0,60214,1361606,1278306,85370,0,1110,352,906,147558,2339288,296200,82,0,0,0,915914,450786,264714,306310,354274,421482,72016,0,0,0,2904700,0,1206,264,8,1258436,28934,164600,114186,108820,125840,,40480,39826.54,2904700,2904700,2911798,14428,28300,46062,480440,2785496,1209600,102992,0,62,0,2309252.16,0.0,474492.48,0,0,0,0,0,116190,1098600,1254494,295338,16954,3740,180,958,1004,2904700,2698,394,3006,331462,124578,1743512,574558,5288,0,0,458,436,2202198,264028,0,3602,0,36,2327504,2160,214,0,0,0,0,0,0,0,0,14296,36932,6062,0,0,80748,14220,344600,67786,0,0,0,0,0,715.34,842,490318,617822,372566,157470,253752,178828,149128,131194,410342,24076,0,0
neg,31516,58,,0,0,0,0,0,31488,745460,836104,17626,0,0,0,887532,0,0,0,38132,52632,1480856,1399836,326168,84932,0,0,0,0,60,12,0,0,0,0,0,0,0,813024,817654,0,1840,420,942,1332,349926,1276218,0,0,0,0,251026,520762,434580,209570,86400,46478,30990,24664,13750,12458,1845508,124,570,244,6,887532,16424,223134,102260,221240,,,101580,31516.03,1845508,1845508,1855094,8770,45962,61800,632420,1630678,1209600,0,,,,1503073.92,0.0,125237.76,,,0,2804,280084,1058246,254946,24722,7292,2374,210,0,,0,1845508,2364,284,37904,80912,57440,1228974,209332,13458,10,0,,,,,,,,,,838,64,0,0,0,0,0,0,0,0,8758,2940,848,1810476,230016,26450,3732,2510020,283880,1638360,10346,0,0,30516050,,,133016,173756,60196,26536,70932,109514,626082,429898,748,0,0,0
neg,450,18,18,0,0,0,0,0,0,14986,42272,29564,0,0,0,33872,0,0,0,552,922,99018,83204,53566,4368,0,0,0,0,44,22,0,0,0,0,0,0,0,21014,65808,0,798,296,312,934,616,51050,32816,0,0,0,61678,8492,5426,5432,2852,1812,624,278,198,30,153306,2,4,22,4,33872,1340,41222,12238,,,,52320,450.48,153306,153306,151908,201,438,14560,151780,87210,1209600,2156,0,18,0,33396.48,0.0,52356.48,0,100,0,0,2652,26072,37520,17090,3304,176,8,0,0,18,153306,1908,126,152,10088,7686,30832,34434,1596,0,0,12,46,38166,276,0,18,0,0,38464,466,238,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,533.56,292,55154,13568,3828,472,1288,2894,4588,5030,0,0,0,0
