class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,54,6,0,,0,0,0,0,0,0,86,6134,22592,1448,0,0,12984,0,0,0,0,0,29330,18566,180492,4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,1812,76,154,1594,3496,23106,22,0,0,0,26770,1242,958,372,576,190,68,82,2,0,209922,6,12,2,0,12984,620,167326,12782,,,,,,,,,179540,53.5,209922,209922,155400,69,0,20488,209060,30472,1209600,0,,,,6861.12,7610.88,15098.88,14,78,0,0,0,2774,12364,14044,1076,2,0,0,,0,209922,0,1694,80,164,882,3476,11742,10736,1444,42,0,,,,,,,,,,152,30,0,0,210,7854,0,0,0,0,808,20,2,0,0,206,32,13600,1360,0,0,0,0,0,448.78,244,24270,4116,596,102,94,28,1024,30,0,0,0,0
neg,158686,,666,366,0,0,0,0,0,44838,3262598,6453634,2501432,290890,31650,0,5296968,0,0,0,83522,137110,10353172,8512928,3815650,1626442,0,0,0,0,2142,13866,0,0,0,0,0,0,513270,10680998,1390774,0,19922,12822,16824,23626,873798,11637950,100,0,0,0,4316664,5221488,1343170,638100,366770,228574,162226,249556,58410,84,14255514,694,288,660,26,5296968,211200,2023490,1781060,186320,242840,236000,250780,229580,361120,445560,437160,198560,158685.05,14255514,14255514,14275778,50084,106530,73536,919800,12585042,1209600,548694,0,142,0,10193524.8,0.0,2381046.72,74,2854,0,5318,950462,5511962,4368320,1446052,249192,47342,6210,184,0,1960,14255514,,23354,3142,796818,1769590,648756,7835868,1410500,96616,398,0,260,11444,6586700,215636,0,74,0,0,6682356,21288,6380,0,0,0,0,0,0,0,0,99924,38370,9136,23286670,3805078,680462,116212,114820,175768,13983156,9530,0,0,39890950,5656.56,6522,2587904,3141996,1597368,592440,746198,551920,3150888,191718,24610,0,0,0
neg,39296,,366,288,0,0,0,0,0,0,344,7672,1933172,602968,12908,176,1260082,0,174,0,0,0,2283524,2017982,414474,220690,0,0,0,0,2694,458,0,0,0,0,0,0,705274,1851966,0,0,1870,1046,1514,65004,1788802,698984,20,0,0,0,1016426,676628,259930,156376,102792,74820,72156,198000,112,0,2698486,752,286,2510,10,1260082,34652,202924,207102,180600,179180,,,,,,,48880,39296.57,2698486,2698486,2701624,14756,157790,24802,273920,2557240,1209600,67538,0,154,0,2343591.36,0,211934.4,0,0,0,0,0,0,559830,1649556,324158,19786,3744,166,4492,4536,2698486,,3584,446,20232,180392,106420,1437180,791236,17572,178,0,480,1408,642596,226664,90,79296,0,0,2360192,1300,224,0,0,0,0,0,0,0,0,18104,22478,3334,0,0,82974,10984,4058020,877168,0,0,0,0,11452330,939.42,1014,225752,587234,332382,151462,307244,520374,219552,97900,111698,3642,0,0
neg,181218,0,520,512,0,0,0,0,7588,514450,5402552,3637588,915572,244916,28354,0,5062944,0,0,0,435844,587188,9351624,8736080,2031932,798220,0,0,0,0,340,1510,0,0,0,0,0,0,501188,7307738,2942094,0,22722,31212,59704,93736,175940,6012044,4098938,254462,2262,0,5137230,2337062,917114,600882,453318,309432,243132,260706,202280,289864,11822128,1680,9144,80582,14,5062944,101108,928664,1099848,270740,193960,196300,199720,238960,199140,163420,149400,140420,181218.97,11822128,11822128,11704210,54981,43998,79156,912960,10755758,1209600,248660,0,278,0,8641220.16,0.0,2105469.12,690,2792,0,14804,1214254,2154596,3651984,2661832,924586,123976,4796,192,98,106,11822128,0,11494,1630,571034,764622,424688,5454674,3487232,35444,202,0,726,3060,8757080,6344742,0,13760,0,0,8787218,11726,224,0,0,0,0,0,0,0,0,62078,26374,7714,7746206,1256202,138102,27144,14820,44000,11615306,820,0,0,61218970,3691.86,3746,2155694,947742,569042,270760,610392,478652,1151840,4498920,67978,0,0,0
pos,1956648,,,,0,0,1994,506552,4729304,22558090,40044796,27673228,3283586,171664,12196,0,41870980,21582,0,,10679994,14354152,79262660,82164736,26022420,5414614,0,0,0,0,18594,12442,0,0,0,0,0,0,626,18981212,79872554,127018,191620,208544,328548,655106,23229084,74368398,80,22,8,0,7565920,32277780,20693890,13979692,7388190,4298132,3066818,2878814,2516490,4315684,115968514,70790,60330,33622,1268,41870980,868400,17763946,8227238,252500,310540,305360,303860,268900,279020,239640,224620,246540,1956648.04,115968514,115968514,115920734,853511,2177666,,958720,98984658,1209600,0,,,,91619142.72,0.0,7309458.24,5412,21190,647118,7293756,27403694,40385956,19171582,3584550,398692,82530,13144,388,,0,115968514,,54078,9410,4683458,3534732,56359764,34289566,50402,0,0,0,,,,,,,,,,36226,1438,,,,,,,,,597086,818370,193836,3854767836,19257744,3178526,389492,319054000,38432684,69430990,626096,0,0,,20032.46,21802,7483820,5559984,4604724,2923238,7896210,31476492,25853084,11787966,1394854,1038,0,0
neg,40112,,2130706432,140,0,0,0,0,0,0,2642,187604,1620044,934192,58324,3968,1231828,0,0,0,0,0,2468578,2111738,580228,303940,0,0,0,0,450,142,0,0,0,0,0,91178,839734,1705208,170654,0,1666,1026,1238,2176,32866,2766780,1022,0,0,0,810404,810872,294438,213414,166624,139740,143766,223744,3772,0,3049318,124,446,252,30,1231828,37090,324158,252636,236440,222760,,,,,,,115060,40112.22,3049318,3049318,3018398,17664,16932,59178,623740,2806774,1209600,67356,2,62,0,2425477.44,0.0,379339.2,0,382,0,0,0,32294,835266,1500432,406900,27806,3916,160,18,32,3049318,,3688,506,59414,227480,117050,1648182,733972,16382,100,0,252,450,467900,58490,0,6656,0,52,2444018,2226,300,0,0,0,0,0,0,0,0,23912,42276,13336,0,0,65632,9930,32879540,3799040,0,0,0,0,560180,947.64,1096,392304,524012,468428,235414,508614,381024,161522,68758,66540,158,0,0
neg,66682,,358,218,0,0,0,0,0,0,5612,785904,3515248,651106,3950,0,2308654,0,0,0,0,0,4282464,3711512,1084710,451856,0,0,0,0,358,126,0,0,0,0,0,0,2650592,550636,1760592,0,4144,1862,3558,421218,3628444,902574,20,0,0,0,2572006,886718,411224,298758,262244,461244,69626,0,0,0,5368498,0,68,216,4,2308654,77296,511652,571132,233200,254640,252760,234220,,,,,97820,66682.54,5368498,5368498,5370346,23472,2802,43818,516760,4961820,1209600,130626,0,282,0,3957108.48,0,999097.92,0,0,0,0,0,86154,1823586,2472806,536524,34850,7400,500,20,38,5368498,,9636,1356,112112,862102,322032,2862576,774592,17332,82,0,568,236,3689976,48384,178,23128,0,0,4019254,6948,446,0,0,0,0,0,0,0,0,38812,39584,8088,0,0,157314,27930,297460,71948,0,0,0,0,0,2734.74,2980,1078930,1009424,449952,189906,432146,555184,680154,357924,207648,552,0,0
neg,42284,,922,856,0,0,0,0,0,0,1768,507504,1697932,392560,31570,1048,1194240,0,0,0,0,0,2370502,2057992,396918,260312,0,0,0,0,3624,508,0,0,0,0,0,8188,1188424,1398610,37160,0,3206,990,1444,107950,1800032,718676,84,0,0,0,809226,602164,221786,171962,141376,133792,199938,351950,188,0,2767974,84,40,150,8,1194240,35842,236700,159218,163440,191640,,,,,,,36260,42283.94,2767974,2767974,2775534,20568,4748,31210,341780,2632382,1209600,80586,0,40,0,2350856.64,0.0,278133.12,0,0,0,0,0,39786,856932,1351006,364216,16104,4084,254,34,42,2767974,,5230,554,48292,169482,89934,1305792,990034,22848,216,0,1270,1450,2336608,3090,0,21430,0,50,2366358,1850,250,0,0,0,0,0,0,0,0,19774,25666,5198,0,0,86060,19594,66500,23126,0,0,0,0,12283950,1385.08,1236,295856,523288,333290,157292,327724,246778,198498,141838,377196,30622,0,0
neg,16,0,40,38,0,0,0,0,0,1766,3384,1088,2770,0,0,0,2916,0,0,0,730,2656,5714,1638,17560,1840,0,0,0,0,36,72,0,0,0,0,0,0,0,4162,4846,0,158,28,24,1404,560,2224,2030,2578,2,0,6726,570,144,132,102,52,666,152,232,232,24052,0,4,0,0,2916,188,13410,4122,,,,,,,,,17300,16.95,24052,24052,24996,42,0,2176,23820,9086,1209600,376,2,4,0,2832.96,13.44,4246.08,0,38,0,1736,1944,1760,1776,778,1014,0,0,0,0,4,24052,0,2032,20,26,22,282,1156,4608,840,22,0,34,152,3214,164,0,0,0,0,3610,60,120,0,0,40,38,0,0,0,0,258,0,0,532,206,60,16,11520,1148,0,8,0,0,0,159.14,84,6428,2282,108,40,48,28,74,0,0,0,0,0
pos,1173556,,0,,0,0,0,0,0,0,368760,4682266,2998900,297432,12472,0,34942768,2890,0,0,1085126,1649964,61555528,53305326,22137126,7564336,0,0,0,0,0,0,0,0,0,0,0,694,13628,1092688,7252820,0,5090,2274,3216,6240,3337978,5005030,2,0,0,0,2663544,2324248,826872,550334,378070,339886,454578,608196,198794,15308,84792906,0,0,0,0,34942768,1334080,14687896,7395000,384280,329620,357960,315860,349800,345240,337800,334620,414540,1173555.61,84792906,84792906,9663466,50957,0,15276,1176140,8359830,1209600,0,,,,62802380.16,2224941.12,8551449.6,0,1468,0,0,38540,2257436,4005068,1796868,225658,30894,5258,108,,0,84792906,,8274,2114,1073674,588146,1416086,5069052,197330,5154,0,0,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,652958,0,0,0,0,0,0,0,0,3068,0,0,0,0,4742.98,3992,1429856,1225232,930984,344310,704130,862300,955818,1847290,59898,12,0,0
neg,1228,0,122,98,0,0,0,0,328,2796,43136,27066,10768,0,0,0,33298,0,0,0,2456,5422,69562,63996,21586,2662,0,0,0,0,26,86,0,0,0,0,0,0,0,50108,33986,0,1524,110,104,146,132,1194,76148,1350,3386,0,40296,24062,8910,4152,3262,1972,868,562,10,0,93714,0,24,4,0,33298,1030,6798,14640,,,,,,,,,20840,1228.9,93714,93714,92752,353,0,9038,92940,84250,1209600,2402,0,20,0,66206.4,0.0,16730.88,4,48,324,1928,9238,13734,26752,26376,5662,60,18,2,16,22,93714,0,1540,48,1256,2212,3178,15320,53200,7204,136,0,158,190,68486,12,0,0,0,0,68612,278,96,0,0,0,0,0,0,0,0,864,558,76,42638,7808,1686,388,1540,142,92090,20,0,0,228930,215.6,152,18634,10400,5354,4404,12152,11626,8440,13068,16,0,0,0
neg,40780,,106,86,0,0,0,0,0,0,41840,521078,1198688,608658,42726,4692,1204138,0,0,0,0,0,2199782,1991664,346216,177238,0,0,0,0,204,76,0,0,0,0,0,33860,732456,1195102,456264,0,1972,212,290,582,11298,2401874,1454,0,0,0,688630,603208,192150,160494,142770,128912,168658,330690,2170,0,2546262,62,174,162,12,1204138,29250,203258,142256,152560,170320,,,,,,,20280,40780.1,2546262,2546262,2555222,18408,6406,10542,123880,2417682,1209600,67942,0,50,0,2136221.76,0.0,279036.48,0,234,0,0,6668,192012,585344,1149542,464522,17008,2420,166,32,36,2546262,,3476,252,32832,163904,76584,1240796,890400,9378,60,0,204,198,2077680,48308,0,17388,0,0,2162032,1144,158,0,0,0,0,0,0,0,0,13742,38078,7332,0,0,76880,14062,64940,34544,0,0,0,0,780100,550.84,652,295904,347122,276348,138714,289136,263082,267186,223334,304068,12788,0,0
neg,8012,,234,218,0,0,0,0,0,0,268,45318,191488,224692,8926,1182,188144,0,0,0,0,0,444986,406376,60842,27886,0,0,0,0,528,104,0,0,0,0,0,10562,293064,68856,99392,0,962,1104,3122,5322,196914,264106,334,8,2,0,216384,158782,57706,21236,9502,4806,3294,164,0,0,505894,16,28,18,4,188144,3702,29448,31170,,,,,,,,,59740,8011.97,505894,505894,506536,1835,1038,49876,504520,471874,1209600,11696,32,28,0,394892.16,0.0,76115.52,0,0,0,0,0,7780,105630,257950,95936,4100,462,16,0,4,505894,,766,98,1568,49948,16962,271588,126118,4734,92,0,318,342,399734,842,0,10,0,24,400872,386,90,0,0,0,0,0,0,0,0,2242,4612,974,0,0,11864,1996,5820,1670,0,0,0,0,31280,244.08,246,81016,71336,62444,44516,106726,67738,27870,7612,2616,0,0,0
neg,128,,4,,0,0,0,0,0,0,86,7818,9022,0,0,0,6492,0,0,0,0,0,14404,9522,20790,1564,0,0,0,0,2,0,0,0,0,0,0,0,0,8784,8142,0,1108,82,70,66,5138,10462,0,0,0,0,11808,2564,880,692,200,146,428,204,4,0,35234,2,8,6,6,6492,392,15756,4892,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,20380,128.24,35234,35234,34990,47,696,3298,34860,16926,1209600,0,,,,10007.04,0.0,5906.88,,,0,0,0,6264,8462,1812,288,100,0,0,,46,35234,,1060,22,688,656,1030,5308,7228,934,0,0,,,,,,,,,,60,66,0,0,0,0,0,0,0,0,354,6,2,11894,1558,464,76,27440,3168,35368,40,0,0,0,,,7484,3848,1428,530,1020,516,828,1272,0,0,0,0
neg,800022,,,,,,0,0,0,2018,497298,2104958,1428622,1025768,589154,102922,30850342,101706,48,,936088,2174334,53674354,37484386,33970612,16800514,,0,329586,0,,,0,0,0,0,0,0,1270134,4463872,16734,0,2312,740,926,1486,47798,5697470,8,0,0,0,2979654,1192110,345128,243574,181282,154012,189382,375292,88666,1640,88581272,,,,,30850342,1648800,9666372,24279586,424640,476880,506060,499740,545260,566620,584020,543860,89060,800021.02,,,5910036,34052,,,219200,5750740,,,,,,50453303.04,22154846.4,14791825.92,30720,,0,0,15978,395568,1679878,2444112,1037656,165986,11254,308,,,,,2228,592,665290,750892,3158718,1154890,18130,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,2570596,918486,647242,266248,381240,241280,232318,446602,46718,10,,
neg,101936,,2130706432,324,0,0,0,0,0,0,2730,1153864,3789518,1836064,41334,12,2740806,0,0,0,0,0,5976914,5086956,1479050,788718,0,0,0,0,2018,402,0,0,0,0,0,92406,1468558,2997538,2265020,0,4736,1026,2118,179400,5551334,1084598,310,0,0,0,2289112,1496298,626124,529718,577428,933676,371166,0,0,0,7456770,0,124,530,92,2740806,84458,949698,519454,196600,239860,211540,243700,242980,299660,,,33540,101936.22,7456770,7456770,7457408,44967,15714,13394,187840,6823522,1209600,250074,2,258,0,5887851.84,0.0,929853.12,0,0,0,0,0,171214,1633700,3172458,1759464,76586,9284,816,2,12,7456770,,9066,964,67446,713570,222660,4056212,1718084,34570,950,0,608,938,5778478,96660,0,154,0,20,5981352,3534,344,0,0,0,0,0,0,0,0,46126,119434,38370,0,0,185138,45046,17697520,1942126,0,0,0,0,1936220,2190.82,2168,978968,1218722,993880,512898,942254,733720,604866,377160,457128,3926,0,0
neg,41236,,2130706434,440,0,0,0,0,0,0,220,343982,1503264,795478,32864,0,1127470,0,0,0,0,0,2486888,2240456,269214,189644,0,0,0,0,206,66,0,0,0,0,0,53358,1406528,1215922,0,0,1374,122,298,956,82030,2590368,660,0,0,0,866808,566470,433440,345750,248896,135232,77642,1570,0,0,2756740,0,6,1924,18,1127470,25610,98796,169748,117200,116200,,,,,,,30100,41236.21,2756740,2756740,2766742,11955,4176,30118,331060,2675808,1209600,87084,2,76,0,2237616.0,0.0,435418.56,0,1058,0,0,0,28432,662606,1215930,673500,81280,13008,1052,0,6,2756740,,4454,622,11214,346818,151150,1765928,394336,1286,0,0,524,144,2228788,253322,0,5902,0,30,2264926,2196,98,0,0,0,0,0,0,0,0,13668,10328,3696,0,0,74944,11966,3887680,397888,0,0,0,0,1236250,1068.04,1268,453646,515038,226010,107300,229282,217928,253378,255472,405922,11832,0,0
neg,101022,,744,702,0,0,0,0,0,0,6652,587736,3793778,1802812,135170,10824,2728478,25766,0,0,290,776,5226072,4181888,1319860,944568,0,0,0,0,2428,806,0,0,0,0,0,298174,2996464,2799408,242926,0,16700,10128,10786,146068,4034988,2115824,2436,38,0,4,1734762,1967370,608180,393020,284536,232922,381070,734800,312,0,6546856,474,4440,2222,22,2728478,85018,585810,721422,251680,230640,217780,251280,283680,,,,73840,101022.81,6546856,6546856,6487402,43418,10192,41630,489240,6336972,1209600,184266,0,70,0,5626097.28,0,705287.04,0,0,0,0,1760,92864,1638292,3464078,1079832,49952,9348,846,130,140,6546856,,8640,994,92658,397284,216406,3751146,1834474,34978,390,2,1132,1914,4967732,1140732,0,12868,0,0,5666230,4394,556,0,0,0,0,0,0,0,0,52394,62234,13370,0,0,200886,31390,1359160,299880,0,0,0,0,9204900,2221.5,2144,752256,1024074,768598,365008,1217684,908784,553562,386692,360100,214,0,0
pos,392444,,568,10,0,0,0,28876,595600,5503736,13206714,13485890,5578336,990240,58120,1304,15657572,2574,0,0,1465240,2473934,27671598,22597248,11195058,5896976,0,0,0,0,3120,122,0,0,0,0,0,0,21050,23994218,15418540,15008,415926,286090,505700,867486,26705534,10668072,8,0,0,0,15846632,11106508,4308596,2785860,1550118,1027216,775092,932984,870554,245256,40336234,250,1792,258,2,15657572,567872,2555818,8628252,407240,418660,435660,427980,349540,304320,313480,303480,128820,392444.26,40336234,40336234,40325840,205301,56,616,364960,39448816,1209600,158890,0,8,0,25712655.36,4790681.28,8923833.6,15490,22710,180250,2461200,8281682,13582134,11271042,3426414,212846,30290,2958,0,0,0,40336234,,21772,4274,9020452,5667090,9263182,15380286,91760,0,0,0,12,0,217904,86766,0,0,0,0,233734,15946,2874,823950,707736,0,0,0,0,0,0,374238,10538,2646,2461432,1131076,149264,23592,280760,30826,462150,62,0,0,2444250,7555.18,9988,14149756,8014094,3646126,1210586,3171774,4570170,3949140,722638,14532,0,0,0
pos,1245178,,,,,,0,0,0,0,275286,12855186,55417924,14379858,161018,0,32711342,29844,50,,206,656,70822428,64145134,19806228,6292534,,0,0,0,,,0,0,0,0,7168,10960888,31569290,38329214,2222712,0,77686,87348,188488,391702,8409054,73865552,69420,22,0,0,31045318,18566026,10233204,7460486,7089174,7316892,1365308,12864,0,0,90636998,,,,,32711342,1093884,12592758,7155576,326100,253460,340780,486240,514260,437060,468440,387720,261760,1245177.8,90636998,90636998,90365700,445659,,,978100,83089274,1209600,,,,,73457207.04,0.0,9601761.6,0,0,0,0,42076,6001898,43238278,30721368,2709036,309998,66002,616,,,90636998,,64568,13664,4976506,3802496,6969398,61091878,6097298,73446,18,0,,,,,,,,,,,,,,,,,,,,467638,,,,,,,,,,,,,,26315.64,30488,9971100,15021750,11462284,6062500,15809550,17147458,5964356,1158146,491658,470,,
neg,24,0,18,18,0,0,0,0,0,0,16,1526,9568,332,0,0,3606,0,38,0,0,0,15830,12196,19166,860,0,0,0,0,48,84,0,0,0,0,0,0,0,0,11442,0,100,22,58,132,1364,4000,5766,0,0,0,9344,586,168,206,152,52,100,548,152,134,35014,0,12,0,0,3606,288,14508,4486,,,,,,,,,18840,23.26,35014,35014,36220,39,850,3298,34740,11506,1209600,640,0,4,0,4541.76,0.0,5568.96,0,10,0,0,0,0,6800,3664,970,8,0,0,2,6,35014,0,1482,24,14,618,1294,1628,4990,1326,66,0,22,134,4198,210,0,28,0,0,4952,94,162,0,0,0,0,0,0,0,0,234,0,0,724,244,156,40,2140,778,22712,16,0,0,0,112.94,62,7256,3836,64,10,32,52,192,0,0,0,0,0
neg,31128,,,,0,0,0,0,0,0,118082,1222782,1097844,142138,1302,0,837642,0,0,,2884,6388,2201846,1948064,519656,158016,0,0,0,0,0,0,0,0,0,0,0,45364,1609156,573058,354570,0,8724,2656,4204,18680,1437858,1110000,24,2,0,0,954108,585006,233818,159628,123450,109398,132674,222434,60124,1508,2725398,114,908,784,414,837642,31700,183498,334314,146420,329500,0,0,0,0,0,0,33660,31127.6,2725398,2725398,,13078,411056,,295020,,1209600,0,,,,1994552.64,0.0,579995.52,,,0,0,9772,623756,1148116,694812,86926,15654,2828,284,,0,2725398,,6836,1106,185720,167174,779188,1227016,208040,7068,0,0,,,,,,,,,,3476,80,,,,,,,,,17824,27160,6942,0,0,93660,14256,2940160,1750012,0,0,0,0,,,,606842,540008,340082,177238,373248,333522,120440,50702,39572,494,0,0
neg,10562,,486,454,0,0,0,0,0,1016,99838,330794,136372,50578,142,0,243740,0,0,0,862,1360,611600,581232,46008,18202,0,0,0,0,1154,226,28404,12316,10122,11476,7064,67444,163462,179386,139066,0,4186,186,320,2470,104036,506928,614,0,0,0,175366,314642,71062,30436,16256,7626,2600,748,4,0,658606,28,14,508,0,243740,4122,21190,23422,,,,,,,,,44020,10562.62,658606,658606,656928,2419,380,64980,656660,618740,1209600,11622,0,10,0,570508.8,0.0,46326.72,0,0,36,64,8872,268402,215862,113408,10874,1094,128,0,2,566,658606,,2626,542,2192,51000,13890,338842,199512,9948,188,0,790,714,572136,315472,0,82,0,18,573198,362,86,0,0,0,0,0,0,0,0,2488,1016,304,0,0,8694,1648,5700,750,12396,2262,0,0,9562600,2622.8,498,51680,55206,53354,34794,345208,61638,6820,4256,5784,0,0,0
neg,26770,0,230,216,0,0,0,0,0,0,19810,1326092,1529824,526226,63676,1512,1391664,0,46,0,488,1414,3118642,2834240,527064,261392,0,0,0,0,390,450,0,0,0,0,0,0,50286,2528222,888632,0,17476,16382,19552,18914,15740,1061284,2317780,12,0,0,2404476,286886,126106,111500,95052,80488,74986,79986,95142,112518,3646256,2172,1056,4798,4,1391664,29982,215404,310894,155100,171520,192840,,,,,,4840,26769.23,3646256,3646256,3634244,11806,36,120956,14820,3468006,1209600,80954,2,74,0,1669514.88,0.0,1795577.28,1116,2076,0,0,3128,322884,1828986,1054966,239986,16160,1002,28,64,82,3646256,0,2990,276,799892,968648,126212,1359328,203268,6468,58,0,176,904,1698088,628734,0,760,0,0,1698642,2618,184,0,0,0,0,0,0,0,0,13058,6656,2474,5076668,718140,75772,12216,3609580,361062,3589342,14406,0,0,0,671.92,648,1820140,438446,285470,142816,167046,181278,317194,114408,342,0,0,0
neg,2140,,0,,0,0,0,0,0,0,164,3936,116740,2070,0,0,54270,0,58,,0,0,122298,113312,14166,5718,0,0,0,0,0,0,0,0,0,0,0,0,39188,82382,1340,0,1650,194,590,376,5848,113476,776,0,0,0,71906,38054,9616,2390,332,192,384,36,0,0,136512,4,924,1306,6,54270,1010,4794,9334,0,0,0,0,0,0,0,0,13800,2140.81,136512,136512,,415,3198,,136140,,1209600,0,,,,110631.36,0,10768.32,,,0,0,0,1162,65744,54190,1464,294,56,0,,4,136512,,1486,36,9274,5356,5564,94556,6440,198,0,0,,,,,,,,,,158,50,,,,,,,,,554,300,108,0,0,1750,336,266300,30226,0,0,0,0,,,,13424,13324,4618,1588,5188,84744,16,8,0,0,0,0
neg,38832,,2130706432,170,0,0,0,0,0,0,128516,1714324,735296,97142,39814,752,1108392,7284,0,0,0,0,2288248,1819768,561564,411022,0,0,0,0,134,82,0,0,0,0,0,98762,2357036,243610,16436,0,3362,908,1056,50190,1705270,945964,9094,0,0,0,718952,831610,234068,157352,117830,102154,132036,402362,19480,0,2850264,140,124,568,10,1108392,38658,260772,297028,243320,232800,,,,,,,80160,38832.4,2850264,2850264,2851712,18543,29024,38816,425280,2715844,1209600,101532,2,80,0,2404522.56,0.0,308030.4,0,0,0,0,2388,684324,1231660,685874,98138,10348,2958,154,2,14,2850264,,5350,536,48062,129684,102998,1856410,553406,19346,52,0,448,178,977226,61430,0,21690,0,24,2422858,1540,332,0,0,0,0,0,0,0,0,23322,39254,23624,0,0,56436,15678,24217180,2596916,1592474,1794,0,0,828160,1106.54,1152,326504,570366,429882,224364,531212,520490,110050,2732,244,0,0,0
neg,10,0,0,0,0,0,0,0,0,0,12,2332,2428,0,0,0,1636,0,32,0,0,0,14720,13010,12362,108,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4772,0,1164,4,6,2,12,3164,420,0,0,0,3396,220,272,74,514,160,110,18,6,2,27102,4,2,4,0,1636,148,11206,1146,,,,,,,,,12140,9.34,27102,27102,29044,25,0,2626,26900,4806,1209600,260,0,12,0,1735.68,0.0,1956.48,0,10,0,0,0,2076,2198,286,200,12,0,0,8,20,27102,0,1144,16,8,4,622,336,2036,550,56,0,0,0,1348,146,0,0,0,0,1942,56,128,0,0,0,0,0,0,0,0,140,0,0,188,104,58,22,0,0,0,8,0,0,0,89.86,34,3310,1186,68,108,48,48,4,0,0,0,0,0
neg,43504,,304,258,0,0,0,0,0,0,256,489280,1635820,632254,33422,730,1152166,0,0,0,0,0,2552020,2258914,473550,247074,0,0,0,0,120,90,0,0,0,0,0,148010,1683566,447806,512380,0,1824,1896,7202,168448,2146700,465646,46,0,0,0,882312,738768,368968,264174,186672,135808,120080,94938,42,0,3026036,72,60,140,6,1152166,30524,314324,157542,170900,216580,,,,,,,81740,43503.6,3026036,3026036,3036370,16646,5712,57950,601580,2791762,1209600,84762,2,80,0,2551086.72,0.0,238657.92,0,0,0,0,0,59472,841852,1316316,539426,30426,4148,122,4,12,3026036,,3498,492,90852,145030,128052,2123930,289934,9946,28,0,454,238,2400918,52846,0,1736,0,22,2570912,1542,144,0,0,0,0,0,0,0,0,16598,55160,9588,0,0,72006,16008,311020,38588,0,0,0,0,4215560,865.54,1036,261580,519464,357904,218954,552370,511664,244682,80920,44170,54,0,0
neg,38750,,232,192,0,0,0,0,0,0,196,181206,1871906,422800,9076,474,1147286,0,0,0,0,0,2276458,2031300,404248,196286,0,0,0,0,200,118,0,0,0,0,0,142658,1136690,1008166,198144,0,1366,600,822,84860,1679992,717662,356,0,0,0,672082,638548,268474,261396,239590,174372,139160,91998,38,0,2681146,24,38,2004,4,1147286,27044,245906,156890,172940,202280,,,,,,,24300,38750.0,2681146,2681146,2664284,15842,5064,22824,256160,2485658,1209600,81780,2,88,0,2183306.88,0,300662.4,0,0,0,0,0,55804,637356,1488286,283796,17262,3074,80,4,8,2681146,,3062,374,7456,154774,80784,1537384,690836,10840,148,0,308,396,2181474,33624,0,6572,0,18,2200418,1450,158,0,0,0,0,0,0,0,0,14342,33088,6112,0,0,85772,13280,59080,20334,0,0,0,0,37750090,667.58,916,316976,436626,352706,171964,340172,272988,228278,153102,205612,7234,0,0
